propertyCode;properties.name;properties.name_distancia
105466541;Escola Pau Casals;213.5028766176478
105568295;Escola Santiago Ramón y Cajal;236.4088917222265
106007887;Escola Lola Anglada;211.26866892577658
105466502;Institut Escola Puig i Gairalt;193.86935562209453
105364087;Escola Casal dels Àngels;128.93481004227476
106001848;Institut Lluís Vives;128.34232001066107
104681308;Institut Bellvitge;186.15921653052655
106015688;Institut d'Educació Secundària Margarida Xirgu;104.49771028320534
105987777;Escola Santiago Ramón y Cajal;293.4268507354137
105134911;Escola La Marina;182.14005560464275
105988842;Escola Santiago Ramón y Cajal;201.35657493101056
106015445;Escola Santiago Ramón y Cajal;244.5445720591971
105650809;Escola Casal dels Àngels;289.3048127527284
105540143;Escola Menéndez Pidal;238.39173559779485
105974688;Escola Josep Janés;183.55003403318992
105875450;Escola Sant Josep - el Pi;244.35486112452233
105959814;Escola Prat de la Manta;150.097546117088
103426216;Col·legi Tecla Sala;73.8929618094383
104891609;Escola Josep Maria Folch i Torres;151.9022053727915
104870705;Escola Pompeu Fabra;239.11550544533682
105143602;Col·legi Tecla Sala;230.47423308188158
105821990;Escola Sant Josep - el Pi;96.14556254265044
104919744;Escola Sant Josep - el Pi;263.8890818642864
105456336;EASD Serra i Abella;302.9903976395123
98565154;Escola Pau Vila;156.78384670148935
105398918;Institut Can Vilumara;263.991990833528
105929649;Institut Can Vilumara;293.1902593905645
104603365;Escola Josep Maria Folch i Torres;225.79897840254904
105032290;Institut Bisbe Berenguer;151.18543435962545
105409010;Institut Pedraforca;188.6578539844503
106019998;Escola Santiago Ramón y Cajal;275.36282109024364
105361538;Escola Norai;249.74154510988726
106001269;Institut Escola Maria Miret;145.7209261901107
105275686;Escola Josep Maria Folch i Torres;260.36050933985274
104581435;Escola Joan Maragall;288.07666715530735
104581525;EASD Serra i Abella;233.4586615388803
106005474;Institut Escola Maria Miret;40.10426945192651
104568658;Escola Prat de la Manta;243.21747599760766
105522688;Institut Escola Puig i Gairalt;201.4648674795423
105414435;Escola Lola Anglada;156.35501404814147
104362105;Col·legi Tecla Sala;502.27983020774644
106007030;Institut Escola Maria Miret;250.63587806967047
105776253;Institut Escola Puig i Gairalt;231.96461005231063
105250894;Escola Prat de la Manta;237.86849477199772
104791821;Escola Patufet Sant Jordi - Francesc Batallé i Aragonès;349.9682386915551
105176282;Escola Casal dels Àngels;175.3215657516052
105618652;Escola Prat de la Manta;186.24512055347077
105984595;Escola Santiago Ramón y Cajal;237.1015725175552
104359037;Escola Norai;187.626222796268
105984798;Escola Pau Casals;240.85157693296497
105634980;Escola Josep Maria Folch i Torres;189.32931110244064
105441083;Escola Sant Ramon Nonat;377.04125083733305
105025815;Escola Pablo Neruda;44.65396114658161
105576852;Escola Pompeu Fabra;308.9365517572389
105994278;Institut Mercè Rodoreda;228.17047323956217
106019552;Acadèmia Cultura;220.8500986683895
104098113;Institut Escola Maria Miret;260.91652229120126
105644946;Institut Eugeni d’Ors;144.02955608301335
105736296;Escola Casal dels Àngels;148.1786968208915
105848127;Acadèmia Cultura;190.56139150473103
95143186;Escola Casal dels Àngels;225.24324515652336
105695772;Escola Santiago Ramón y Cajal;170.63545993309862
106019031;Escola Norai;254.10458406073482
105047289;Escola Pep Ventura;207.84487539458772
105857822;Institut Eugeni d’Ors;115.39487034206849
105709676;Escola Matilde Orduña;106.85856126982964
106006091;Institut Bellvitge;90.45780830294106
105855238;Institut Escola Maria Miret;257.1208823816119
105882002;Escola Santiago Ramón y Cajal;80.14399216319623
105848331;Acadèmia Cultura;65.38628459626595
103521716;Institut Eugeni d’Ors;166.61987325147524
91186875;Col·legi Tecla Sala;85.75998288364025
91186950;Col·legi Tecla Sala;85.75998288364025
105943207;Escola Pep Ventura;213.11287147781243
105054594;Escola Ernest Lluch;267.87652649011454
105376046;Escola Norai;260.9804250080404
105913950;Escola Casal dels Àngels;135.59519793644114
105665995;Escola Bernat Metge;113.42466543126496
105965348;Escola Pep Ventura;250.87415786378608
105984342;Col·legi Sant Josep Obrer;150.82278693914202
100570243;Escola Menéndez Pidal;101.11860272869616
105981327;Eugeni D'Ors;294.22431101120384
104965572;Escola Frederic Mistral;132.96746615207616
102982913;Institut Escola Maria Miret;69.37423286702867
104412288;Escola Provençana;176.88500325408089
101081854;Escola Pau Sans;173.57642298038357
105623835;Alegre;61.25603706628107
105648396;Escola Joan Maragall;65.72335642404211
104230634;Escola Pau Casals;48.18187457403227
100223151;Institut Eugeni d’Ors;323.06455550292884
104637446;Institut Jaume Botey;46.987947142388336
105305514;Escola Joan Maragall;253.01985381012642
104329991;Escola Azorín;107.10478843233321
105974642;Escola Pep Ventura;231.31683927581145
104541916;Institut Escola Maria Miret;92.83990741153886
105776772;Escola Pau Vila;100.04868378760834
105023800;EASD Serra i Abella;251.10269789116597
100290557;Escola Sant Josep - el Pi;58.20282488166899
105812202;CFA Catalònia;40.69612843206206
104211251;Escola Norai;226.24789961184388
105911205;Escola Prat de la Manta;249.3213215844062
105316297;Institut Escola Puig i Gairalt;220.1984206713522
106002623;Institut Eugeni d’Ors;205.6161162929278
99050607;Alegre;99.06367020561007
105504124;Escola Joan Maragall;202.74206163131518
105829397;Institut Eugeni d’Ors;141.55591499091796
105943370;Escola Sant Ramon Nonat;207.33807525563978
105995775;Institut Escola Maria Miret;129.17859145204156
102190295;Institut Escola Maria Miret;328.5136226047015
104342020;Escola Norai;256.24362066207607
105908302;Escola Provençana;180.5392999556628
104925010;Escola Joan Maragall;391.5664156775685
105915142;Institut Pedraforca;22.336302293935443
105938666;Institut Escola Maria Miret;26.75840557352489
105790041;Escola Josep Maria Folch i Torres;249.23356083538184
88674718;Escola Pau Casals;162.96232427866659
106014984;Escola Menéndez Pidal;190.6078570796687
106006487;Institut Lluís Domenech i Montaner;241.56431094407498
104626850;Escola Norai;138.32634840848192
105829949;Col·legi Tecla Sala;716.7527158810335
105441192;Escola Sant Ramon Nonat;145.57525697092962
105615376;CEE L'Estel- Can Bori;402.15786849236883
102951083;Escola Ernest Lluch;212.21301959504228
105765410;Col·legi Tecla Sala;108.93989282165275
105891161;Escola Josep Janés;102.69498828830119
105876253;Institut Can Vilumara;178.5867550986501
105574489;Escola Paco Candel;125.51096861268208
102475241;Escola Balaguer;82.3019530276632
105893492;Escola Ernest Lluch;81.79350362749177
105916095;Escola Norai;207.89607228756196
105501855;Escola Pau Vila;336.7848307288052
105577521;Institut Escola Maria Miret;187.61220338989443
105406957;Escola Casal dels Àngels;194.80589882064064
105776347;Escola Casal dels Àngels;196.7545723183684
104919263;Institut Escola Puig i Gairalt;386.28817110907255
97072398;Escola Josep Maria Folch i Torres;303.65662146596094
105556015;Escola Ausiàs March;110.85394724456103
105923906;Escola Busquets i Punset;181.81703183677445
105644422;Col·legi Tecla Sala;396.8863755883103
99729256;Escola La Carpa;291.73652898968464
105656714;Escola Pau Romeva;65.53191577277481
105937208;Escola Casal dels Àngels;264.13529261919547
105182976;Institut Apel·les Mestres;237.1032395226767
102764079;Col·legi Tecla Sala;307.8537088654091
104982208;Escola Ernest Lluch;201.9835482929191
105299206;Escola Josep Maria Folch i Torres;140.29286453821737
103185100;Institut Escola Pere Lliscart;127.34378591925399
105567076;Col·legi Tecla Sala;32.90969667891721
105321498;Col·legi Tecla Sala;145.33667776374423
104708785;Escola Ernest Lluch;290.7341111500253
105488673;Escola Pau Casals;46.0570100886314
105304686;Escola Ernest Lluch;188.7637069240011
105438940;Institut Escola Maria Miret;209.3242088582241
105882757;Escola Lola Anglada;287.05662872189333
105985211;Escola Pau Sans;204.8468888900021
105095616;Escola Sant Josep - el Pi;190.04378007600715
105036762;Escola Pau Vila;193.89103841905066
105095782;Escola Sant Josep - el Pi;69.59752917519964
105717993;Escola Pau Casals;152.2695840600082
106003599;Escola Can Vidalet;172.95060670039695
103575981;Institut d'Educació Secundària Margarida Xirgu;80.18939835811594
98208293;Escola Norai;72.1363039539491
105932878;Escola Casal dels Àngels;241.8883832538001
105001762;Institut Pedraforca;150.43107210699043
105688730;Col·legi Tecla Sala;24.083914558120973
105614740;Institut Escola Puig i Gairalt;313.4902039134495
101256810;Alegre;204.3969227384287
105793500;EASD Serra i Abella;231.1314255289744
105909037;Institut Eugeni d’Ors;275.74425285281274
106007025;Escola Azorín;262.510622565294
106009628;Escola Casal dels Àngels;276.66565862803424
105503645;Escola Pau Vila;269.7662604773509
105501372;Escola Prat de la Manta;251.25346686873684
106010908;Escola Casal dels Àngels;259.4487435150674
104167436;Institut Can Vilumara;335.31037233768797
104675664;Institut Jaume Botey;102.15710873684215
105495543;Escola Pau Casals;165.6967785744543
106000775;Institut Europa;307.12483591353276
106007393;Escola Pompeu Fabra;254.32664803286465
104565895;Escola Patufet Sant Jordi - Francesc Batallé i Aragonès;232.97941432426364
105890152;Escola Pau Vila;241.9282659927092
106006550;Escola Santiago Ramón y Cajal;155.23970685728298
105495572;Institut Eugeni d’Ors;232.04325877883724
105801954;Institut Can Vilumara;305.5634182449344
104941970;Escola La Marina;150.92002397462363
103274221;Institut Pedraforca;66.61636881935736
105168126;Escola Pompeu Fabra;231.97016581936657
106018806;Institut Santa Eulàlia;82.03507984754839
105272497;Escola Joan Maragall;280.1197469340236
105692295;Institut Escola Puig i Gairalt;229.42083282729217
105929736;Escola Pau Casals;195.76822011378025
105027109;Escola Ramon Muntaner;158.65967572312553
105481874;Escola Prat de la Manta;284.1765789512872
105765869;Escola Pau Vila;353.56587578436813
105350715;Escola Montserrat;219.71147811844645
98096792;Escola Montseny;202.26724215609016
98984306;Escola Montseny;202.26724215609016
98941399;Escola Montseny;238.70299476879728
100584105;The American School of Barcelona;225.05118794236256
104906423;Escola Canigó;316.75116679161954
96864371;Institut La Mallola;288.25155617629923
104454195;Escola de Formació Professional Antoni Algueró;221.32982783389863
104387018;Escola Montserrat;394.8524115574633
103349156;Col·legi Madre Sacramento;267.92635726162274
103398399;Escola Montseny;278.4311802224427
103398302;Escola Montseny;443.8911019406783
104856542;Escola Montseny;331.213392517484
104168166;Escola Montserrat;140.89867365814663
105874832;Escola Montseny;388.71573058062233
105283126;Escola Montseny;260.47646482373005
105233786;Escola Montseny;499.6420666829097
105595129;Escola Montseny;500.2522446173655
105224676;Escola Montseny;388.5747860366732
105233608;Escola Montserrat;374.19425306055206
103010452;Escola Montseny;369.73143403779596
105877994;Escola Montserrat;319.8023435677499
100997287;Escola Montserrat;352.1966363160187
103016901;Institut de Sant Just Desvern;350.0432569171573
104573176;Escola Montserrat;266.1335562017605
104706278;Escola Montseny;157.53304946829357
99140265;Escola de Formació Professional Antoni Algueró;120.6311154332522
103489036;Escola de Formació Professional Antoni Algueró;213.76597153427227
98812321;Escola Montserrat;286.36590370310853
105636547;Escola Montseny;364.05863404728814
105061090;Escola Montseny;18.70103097098299
105033067;Escola Montserrat;214.72063786929343
105021974;Escola Montseny;189.69290106344954
103437919;Escola Canigó;405.53534014780274
104669440;Escola Montserrat;213.78892370452948
105980691;Escola Montseny;185.49975182102287
101629916;Escola Lola Anglada;225.47419682905655
105951307;Escola Montserrat;293.2687688791595
105130699;Escola Montseny;493.14838468956964
105396453;Institut de Sant Just Desvern;584.0409029318604
105994020;Escola Montseny;209.86058740824112
104695588;Escola Montserrat;204.6490682497006
104455740;Escola Joan Perich i Valls;763.2910752431713
103239954;Ateneu Instructiu;708.2092801222884
103986581;Escola Miquel Martí i Pol;286.56125557925145
104324608;Escola Montseny;433.435857472462
105922681;Escola Montserrat;316.73781272934906
105588553;Institut de Sant Just Desvern;564.2502236533878
105891945;Escola Montserrat;406.7207209586161
102868593;la Miranda;317.83493178073365
104823539;Escola Canigó;259.3605725122495
104000327;Escola Canigó;63.74708336437096
102868606;la Miranda;147.73739851635946
100550650;Institut de Sant Just Desvern;333.185280572835
105378883;Institut de Sant Just Desvern;383.6824921434513
105251104;Col·legi Madre Sacramento;204.0594474124041
92013267;Institut de Sant Just Desvern;175.04952753019572
105535171;Escola Miquel Martí i Pol;431.7956960322508
105055474;Institut de Sant Just Desvern;510.32651271613304
105621344;Escola Montseny;344.2822592394007
104848963;Escola Montserrat;418.18736938627274
104245869;Institut de Sant Just Desvern;480.8726975945238
104250745;Institut de Sant Just Desvern;791.4132603015964
104745032;Escola Canigó;11.701796831371855
104016593;Escola Canigó;74.94181873202037
104744895;Escola Canigó;66.46702139008929
105186116;Escola Canigó;321.6171308997327
104805158;Escola Canigó;299.4261965024163
104764625;Escola Canigó;291.80827379136184
105899025;Escola Montseny;97.40305813029889
105182787;Institut de Sant Just Desvern;242.19632518527789
104974993;Escola Montserrat;345.4443405481575
101813228;Institut de Sant Just Desvern;972.4457354204682
37669325;Escola Canigó;341.2824897200918
103726508;Escola Canigó;334.06610103128725
105908909;Institut Olorda;639.890924897508
105876191;Institut Olorda;605.3114339054913
100656795;Institut de Sant Just Desvern;247.59564730606192
104981254;Institut de Sant Just Desvern;533.2202007044373
104830530;Institut de Sant Just Desvern;551.6185714818658
105040594;Institut de Sant Just Desvern;378.62715728637085
105046369;Escola Montserrat;466.80052756880616
104174115;Escola Canigó;312.93520642907055
104971905;Col·legi Madre Sacramento;339.81556495158725
101469054;Col·legi Madre Sacramento;40.41547862420226
105957732;Escola Montseny;528.2294193755589
102410371;Escola de Formació Professional Antoni Algueró;120.31198178331856
102985617;Escola Montserrat;198.60955176502304
104453933;Escola Montseny;70.34819131948898
104086837;Escola Canigó;460.70317038847725
104525431;Institut de Sant Just Desvern;146.56383048969144
103040644;la Miranda;515.8678003369319
105898094;la Miranda;810.7503303304758
103734259;Institut de Sant Just Desvern;92.37205728488283
103618608;la Miranda;433.3510735400556
99601378;Escola Canigó;311.22073254632454
101885723;Escola Canigó;317.12165627361145
103156838;Institut de Sant Just Desvern;284.8831691977403
103511768;Escola Canigó;198.77622956318038
102180826;Escola Canigó;95.69474456202664
104899532;Institut de Sant Just Desvern;404.8319347539398
105094134;Escola Montseny;493.65302821927054
102822941;Institut de Sant Just Desvern;991.6480863529617
101660357;Institut de Sant Just Desvern;706.8024003876675
104732459;Institut de Sant Just Desvern;340.7834953752673
105299487;Institut de Sant Just Desvern;392.2018178345913
105370421;Institut de Sant Just Desvern;478.4953883894823
105324192;Institut de Sant Just Desvern;412.8805115681522
